Variable,Benevolencia,Universalismo,Poder,Logro,APS1,APS2,APS3,APS4,APS5,APS6,APS7,APS9,APS10,APS14,APS11,APS12,APS13,APS15,APS16,APS18,APS19,APS20,APS21,PP1,PP2,PP3,CSR1_bin
APS13,0.06616935521754244,0.2271723710294159,-0.016997998853803587,0.12400060128336418,0.30836206653576226,0.3569720685087233,0.22127697554467818,0.27870893187647383,0.23151288531459333,0.2987979030242674,0.2767641559954528,0.23852864081774539,0.2790283636636947,0.36869709411024154,0.3548863668392225,0.35323753511400896,0.6620364715940585,0.2945302003964712,0.37475455425173104,0.4851933971570571,0.3847555877075132,0.3352788921354015,0.31867313672619996,0.24916618908482793,0.22140850628059264,0.21533460479711383,0.044260092635218296
APS15,0.08114741776980242,0.23994024746568457,-0.05730982064844653,0.10761093208316501,0.22229164122173264,0.26781536842698633,0.2273673183701463,0.1638450192128825,0.20512922894803595,0.2705657700654835,0.2615770535236145,0.2275176392111914,0.2385944061857026,0.29142043799735057,0.25926587059254597,0.30258176044494967,0.2945302003964712,0.7347776660810418,0.3579655953175058,0.34153364838076267,0.29100470692133523,0.2567268576367685,0.254180798391567,0.2114027752985278,0.23351638027414764,0.16965351046139104,0.04615319572713009
APS16,0.12643626866092317,0.33421020490609643,-0.0943427690977931,0.06860267383196009,0.26543372260167797,0.29076043555463693,0.24400830522646774,0.24090793787991244,0.24534475145388437,0.33022670261840115,0.30198752337019324,0.272435385525982,0.29650785896147086,0.40486334896043746,0.3574441699001306,0.34877958267176506,0.37475455425173104,0.3579655953175058,0.7390806001559579,0.519586335835549,0.4286938997923693,0.3760228863480491,0.36357679046214264,0.2604073694792322,0.244708236642584,0.24821024248630671,0.08675391538815659
APS18,0.13212732175236522,0.4461569537481562,-0.09695459371095182,0.1149390730841139,0.37040699367712965,0.46842792585424514,0.29664173846052666,0.3154553312225782,0.25614906190400133,0.3569720685087233,0.3216607634419715,0.2868920226608668,0.33542686421330525,0.4613346611674292,0.6186101898740124,0.3796728642696756,0.4851933971570571,0.34153364838076267,0.519586335835549,1.2725645674987551,0.7389936959197286,0.579421076860925,0.5086481458863762,0.4227985043076316,0.3506069203957196,0.29174456731085413,0.09179905861573295
APS19,0.10864203910220878,0.3343464331682936,-0.07861779986659025,0.08388372682945161,0.29092250021138866,0.3234787061133607,0.2500587190785332,0.22774312047275905,0.19285224400830522,0.31830672967615253,0.29323133437931587,0.24818205732861076,0.25646379616493953,0.36290034667743964,0.4614638431402024,0.30292937738986647,0.3847555877075132,0.29100470692133523,0.4286938997923693,0.7389936959197286,1.1462011104952132,0.5467709204332998,0.518261633423839,0.36886855381955863,0.30284482191677864,0.2538425764992155,0.04626593635791392
APS20,0.08253553678632831,0.28020979152378356,-0.13544612407106418,0.09089478480632099,0.2718294046355189,0.2660303084395757,0.19385751463279438,0.21576912597825984,0.16581798025159952,0.2768886404419433,0.2718528922669322,0.22442901568034274,0.24327079360009018,0.3784444611467601,0.44752158513326884,0.309421358712502,0.3352788921354015,0.2567268576367685,0.3760228863480491,0.579421076860925,0.5467709204332998,1.113473444883924,0.44612876859046025,0.28813451836263027,0.23928494254925356,0.24542226063754827,0.04629881904189254
APS21,0.0949182160674189,0.30390176533037705,-0.10800317552776707,0.031799904170463834,0.24000836159678313,0.2747841486673118,0.17883482558084912,0.25309801858341396,0.19189864617292535,0.2674912391134828,0.2494010653989609,0.21296705155065343,0.19932778398895143,0.2885596444912109,0.3664892567573916,0.2845338644669717,0.31867313672619996,0.254180798391567,0.36357679046214264,0.5086481458863762,0.518261633423839,0.44612876859046025,0.9673240071778202,0.369932543522581,0.288054660415825,0.22258288785125752,0.0492535630736854
PP1,0.13487302586457972,0.2924867764635143,0.0216767350313325,0.10543597741429363,0.2277172840782044,0.18944888621651837,0.15968770845272878,0.18184828869117522,0.1806879996993583,0.2034193293811479,0.18804902338428583,0.18054707391087854,0.21848429616963708,0.2937692011386804,0.33186848805419067,0.25783782260261745,0.24916618908482793,0.2114027752985278,0.2604073694792322,0.4227985043076316,0.36886855381955863,0.28813451836263027,0.369932543522581,0.7829554956359981,0.3948200377681113,0.30235627918338204,0.035372372908426424
PP2,0.08522721934629224,0.24827131032798128,-0.025491126372852058,0.08797996974793074,0.20305292233110045,0.182658611974934,0.1565098319225096,0.16086913631281768,0.15352455396987946,0.17119899660838603,0.232172887757307,0.19003842576499216,0.18166978269243417,0.24452268435441896,0.30351891693834027,0.22366801642255188,0.22140850628059264,0.23351638027414764,0.244708236642584,0.3506069203957196,0.30284482191677864,0.23928494254925356,0.288054660415825,0.3948200377681113,0.7203797480246902,0.2699175114384765,0.04207339415064027
PP3,0.164396978551095,0.19985155816946795,0.01581422223057338,0.05174325200349496,0.16835464444423567,0.1327426976953936,0.13436334426291116,0.15693026052480763,0.1409304860060692,0.17556534728811807,0.162196187487669,0.18201270211106832,0.1647046665226092,0.2411874406937307,0.23499375229004407,0.2151185185881115,0.21533460479711383,0.16965351046139104,0.24821024248630671,0.29174456731085413,0.2538425764992155,0.24542226063754827,0.22258288785125752,0.30235627918338204,0.2699175114384765,0.6748231381354579,0.0012471932280461108
CSR1_bin,0.014538843844831312,0.04064299739757044,-0.008293482652035437,0.06685049652852808,0.07049107939758922,0.05289649470588788,0.04659476319770009,0.03786206183823598,0.03407585565441239,0.05416717556534729,0.05333336465017522,0.04846907618448125,0.05602269844699781,0.0562904574451094,0.07397899266246395,0.024445926774960307,0.044260092635218296,0.04615319572713009,0.08675391538815659,0.09179905861573295,0.04626593635791392,0.04629881904189254,0.0492535630736854,0.035372372908426424,0.04207339415064027,0.0012471932280461108,0.23699489848645702
