Variable,Benevolencia,Universalismo,Poder,Logro,APS1,APS2,APS3,APS4,APS5,APS6,APS7,APS9,APS10,APS14,APS11,APS12,APS13,APS15,APS16,APS18,APS19,APS20,APS21,PP1,PP2,PP3,CSR1_bin
APS7,0.021055820646822692,0.14155873665076119,-0.020601378474589108,0.09221389078239794,0.1693554495190487,0.11735969097932288,0.12709232750132546,0.16155419222903886,0.11474664848897978,0.1822313110656669,0.4703476482617587,0.14072559266833295,0.15882753919563736,0.1967355903961221,0.19968946451564037,0.1394758766946906,0.1386048625312429,0.10815723699159283,0.21885177611148982,0.17798985079148677,0.16795425282132848,0.20472619859122926,0.07028705597212755,0.03200030296144816,0.10978565477542983,0.11667802772097251,0.051162614557297585
APS9,0.0099219874270999,0.09437249110050747,-0.034310384003635536,0.053245474513368175,0.1664015753995304,0.09675831250473377,0.13822616072104824,0.12622131333787776,0.18760887677043095,0.14000605922896311,0.14072559266833295,0.2707717942891767,0.15526774217980763,0.19700068166325835,0.11255017798985079,0.060062107096871924,0.12326743921835946,0.05358630614254336,0.141785957736878,0.1351208058774521,0.0769900780125729,0.11179277436946149,0.0262819056275089,0.03779444065742634,0.02586533363629478,0.12099522835719155,0.060857380898280695
APS10,0.017344542906915096,0.14640611982125273,-0.13216693175793381,0.048360221161857155,0.14985230629402407,0.14341437552071498,0.1061122472165417,0.19298644247519503,0.14932212375975157,0.14758009543285616,0.15882753919563736,0.15526774217980763,0.4004392940998258,0.21328485950162843,0.17681587517988337,0.13769597818677573,0.1705294251306521,0.14140725592668332,0.20756646216768918,0.19044914034689087,0.11705672953116716,0.12436567446792396,0.06384912519881845,0.07096871923047793,0.04271756418995683,0.09959857608119367,0.058509429675073846
APS14,0.02090433992274483,0.12122244944330834,-0.1593198515488904,0.04230099219874271,0.1866999924259638,0.1940089373627206,0.16428084526244036,0.15439672801635992,0.1889722032871317,0.15587366507611905,0.1967355903961221,0.19700068166325835,0.21328485950162843,0.45981973793834735,0.19283496175111717,0.190297659622813,0.3079603120502916,0.1311823070514277,0.25240475649473604,0.22964477770203742,0.19938650306748465,0.26418238279178974,0.13288646519730365,0.08914640611982125,0.07706581837461184,0.15163220480193895,0.04377792925850186
APS11,0.055252594107399834,0.15685828978262517,-0.08607892145724456,-0.013406044080890706,0.19518291297432402,0.1532984927667954,0.09289555404074831,0.1708702567598273,0.1546239491024767,0.1756797697492994,0.19968946451564037,0.11255017798985079,0.17681587517988337,0.19283496175111717,0.8504885253351511,0.1818904794364917,0.22142694842081345,0.13864273271226235,0.23994546693933197,0.5107172612285087,0.3097780807392259,0.3905173066727259,0.27334696659850033,0.1945391198969931,0.22468378398848746,0.19336514428538967,0.05313186397030978
APS12,0.1309550859653109,0.2134363402257063,-7.195334393698402e-4,0.05093539347118079,0.1599636446262213,0.1873437855032947,0.1838597288495039,0.09194879951526168,0.06657577823221995,0.19359236537150648,0.1394758766946906,0.060062107096871924,0.13769597818677573,0.190297659622813,0.1818904794364917,0.5645686586381883,0.2773990759675831,0.24914792092706203,0.2712262364614103,0.3072786487919412,0.19101719306218284,0.25444974626978717,0.18836628039082026,0.21139135045065516,0.14432325986518216,0.25433613572672875,-0.007914867833068242
APS13,0.10887677043096267,0.15837309702340377,-0.016776490191623115,0.11872301749602363,0.20336287207452852,0.1984776187230175,0.17507384685298796,0.14288419298644248,0.12569113080360525,0.19764447474058927,0.1386048625312429,0.12326743921835946,0.1705294251306521,0.3079603120502916,0.22142694842081345,0.2773990759675831,0.547375596455351,0.2161629932591078,0.31280769522078317,0.3298114064985231,0.275354086192532,0.29364538362493375,0.21192153298492766,0.16234946603044761,0.1346663637052185,0.18378398848746497,0.006816632583503749
APS15,0.07676285692645611,0.26066045595697945,-0.12262364614102855,0.18533666590926304,0.1705294251306521,0.19503143225024616,0.11459516776490192,0.06994622434295236,0.04669393319700068,0.20241611754904187,0.10815723699159283,0.05358630614254336,0.14140725592668332,0.1311823070514277,0.13864273271226235,0.24914792092706203,0.2161629932591078,0.6036506854502764,0.22850867227145347,0.2559645535105658,0.19207755813072785,0.1823070514277058,0.19904567143830948,0.20324926153147013,0.1980610467318034,0.1804892827387715,0.027683102325229116
APS16,0.10270393092478983,0.25096568961599636,-0.029122169203968797,0.1310686965083693,0.16015299553131865,0.17378626069832614,0.212110883890025,0.14905703249261532,0.1318639703097781,0.16060743770355224,0.21885177611148982,0.141785957736878,0.20756646216768918,0.25240475649473604,0.23994546693933197,0.2712262364614103,0.31280769522078317,0.22850867227145347,0.510338559418314,0.3359842460046959,0.21979853063697644,0.3245095811557979,0.20574869347875482,0.1746951450427933,0.15935772172990986,0.17761114898129213,0.05619934863288647
APS18,0.0833143982428236,0.2898962357040067,-0.08755585851700372,0.10641520866469742,0.2753162160115125,0.28118609406952966,0.20063621904112702,0.23290161326971143,0.15742634249791715,0.2436188744982201,0.17798985079148677,0.1351208058774521,0.19044914034689087,0.22964477770203742,0.5107172612285087,0.3072786487919412,0.3298114064985231,0.2559645535105658,0.3359842460046959,0.8613951374687571,0.4838673028857078,0.3916912822843293,0.3481027039309248,0.32272968264788304,0.2983791562523669,0.2258198894190714,0.08626827236234189
