Variable,Benevolencia,Universalismo,Poder,Logro,APS1,APS2,APS3,APS4,APS5,APS6,APS7,APS9,APS10,APS14,APS11,APS12,APS13,APS15,APS16,APS18,APS19,APS20,APS21,PP1,PP2,PP3,CSR1_bin
APS7,0.05399914456800684,0.16381522668947818,-0.0792343883661249,-0.04416167664670659,0.15109067579127458,0.19835329341317365,0.1614627887082977,0.23738237810094098,0.14649272882805817,0.2897775876817793,0.5480111206159111,0.17899914456800683,0.2295765611633875,0.21065012831479898,0.2650769888793841,0.20327202737382377,0.17087254063301968,0.19664242942686055,0.22840034217279725,0.15322925577416596,0.2169589392643285,0.2768391787852866,0.2763045337895637,0.22668947818648416,0.26646706586826346,0.19461077844311378,-0.013686911890504704
APS9,0.08319076133447391,0.13686911890504705,-0.05752780153977759,-0.02844311377245509,0.18926432848588537,0.21706586826347304,0.12104362703165099,0.29426860564585117,0.1869118905047049,0.1894781864841745,0.17899914456800683,0.3870829769033362,0.2393071000855432,0.23909324208725408,0.18199315654405473,0.17557741659538068,0.16039349871685202,0.20337895637296835,0.1804961505560308,0.18840889649272882,0.17728828058169377,0.17728828058169377,0.24037639007698888,0.13686911890504705,0.16766467065868262,0.1437125748502994,-0.013686911890504704
APS10,0.08087396635300827,0.16837753065297975,-0.037389506700883944,-0.007734530938123752,0.223018249215854,0.23877245508982037,0.12368120901055032,0.27872825777017396,0.17058739663530081,0.20437696036498432,0.2295765611633875,0.2393071000855432,0.38490875392073,0.25983746792130025,0.25302965497576274,0.21446392928428856,0.17472198460222413,0.18830196749358427,0.20786997433704021,0.2117550613059595,0.21303820929569434,0.19108212147134304,0.22583404619332764,0.19532363843741088,0.16666666666666666,0.16067864271457086,-0.01853435985172512
APS14,0.06094952951240376,0.2549187339606501,-0.031864841745081265,0.04940119760479042,0.2713857998289136,0.2470059880239521,0.17151411462788707,0.3319076133447391,0.15953806672369547,0.22711719418306245,0.21065012831479898,0.23909324208725408,0.25983746792130025,0.537639007698888,0.27352437981180494,0.2542771599657827,0.27159965782720275,0.2837895637296835,0.3438836612489307,0.40055603079555174,0.31928999144568004,0.29533789563729684,0.2600513259195894,0.21899059024807527,0.19161676646706588,0.23353293413173654,8.55431993156544e-4
APS11,0.13833048189335614,0.18577131451382947,-0.23142999714856002,-0.10454091816367266,0.23741802110065582,0.17589820359281438,0.21036498431708012,0.2114342743085258,0.12753065297975477,0.2827915597376675,0.2650769888793841,0.18199315654405473,0.25302965497576274,0.27352437981180494,0.8494083262047334,0.2955873966353008,0.2756629597946963,0.1861633875106929,0.40804106073567153,0.4231893356144853,0.3072783005417736,0.38312660393498715,0.2523524379811805,0.200741374394069,0.21057884231536927,0.282435129740519,-0.01568291987453664
APS12,0.10247362418021101,0.20516110635871115,-0.10261619617907043,-0.09006986027944112,0.19842457941260336,0.19835329341317365,0.13437410892500712,0.19404049044767607,0.12738808098089535,0.15861134873110921,0.20327202737382377,0.17557741659538068,0.21446392928428856,0.2542771599657827,0.2955873966353008,0.4670302252637582,0.22390932420872542,0.24540205303678359,0.31479897348160824,0.22993299116053606,0.24233675506130595,0.2443327630453379,0.2309666381522669,0.15426290276589677,0.21457085828343314,0.1906187624750499,0.0071285999429712005
APS13,0.03913601368691189,0.07014542343883662,-0.005774165953806672,0.02245508982035928,0.22134302822925578,0.21407185628742514,0.1193327630453379,0.20530367835757057,0.11334473909324208,0.1424294268605646,0.17087254063301968,0.16039349871685202,0.17472198460222413,0.27159965782720275,0.2756629597946963,0.22390932420872542,0.3716852010265184,0.22262617621899058,0.2891360136869119,0.3154405474764756,0.245295124037639,0.21535500427715998,0.19931565440547477,0.15996578272027373,0.20958083832335328,0.19161676646706588,-0.009409751924721984
APS15,0.03197177074422584,0.13045337895637296,0.02149272882805817,0.035179640718562874,0.1880881094952951,0.22979041916167664,0.14563729683490162,0.21086398631308811,0.14863130881094952,0.11655260906757912,0.19664242942686055,0.20337895637296835,0.18830196749358427,0.2837895637296835,0.1861633875106929,0.24540205303678359,0.22262617621899058,0.5266253207869974,0.2917023096663815,0.25866124893071,0.23000427715996577,0.26593242087254065,0.22583404619332764,0.1514114627887083,0.23053892215568864,0.16467065868263472,-0.01454234388366125
APS16,0.1146278870829769,0.1847733105218135,-0.1847733105218135,-0.09580838323353294,0.23267750213858,0.20359281437125748,0.17792985457656116,0.24037639007698888,0.1420017108639863,0.2523524379811805,0.22840034217279725,0.1804961505560308,0.20786997433704021,0.3438836612489307,0.40804106073567153,0.31479897348160824,0.2891360136869119,0.2917023096663815,0.6535500427715997,0.4533789563729683,0.3644140290846878,0.358426005132592,0.30025662959794697,0.16680923866552608,0.17964071856287425,0.31736526946107785,-0.007698887938408896
APS18,0.12827915597376674,0.2781579697747362,-0.12471485600228115,0.06462075848303393,0.24447533504419733,0.33907185628742514,0.18256344453949244,0.2867122897063017,0.1057171371542629,0.21136298830909608,0.15322925577416596,0.18840889649272882,0.2117550613059595,0.40055603079555174,0.4231893356144853,0.22993299116053606,0.3154405474764756,0.25866124893071,0.4533789563729683,1.133411747932706,0.5718206444254349,0.47401625320787,0.3575705731394354,0.28115198175078415,0.2345309381237525,0.26447105788423153,-0.05246649558026804
APS19,0.16206871970345024,0.23538637011690905,-0.049009124607927,0.0376746506986028,0.22864984317080125,0.2342814371257485,0.18085258055317935,0.2037353863701169,0.05610208155118335,0.1822783005417736,0.2169589392643285,0.17728828058169377,0.21303820929569434,0.31928999144568004,0.3072783005417736,0.24233675506130595,0.245295124037639,0.23000427715996577,0.3644140290846878,0.5718206444254349,0.9272526375819788,0.5360350727117195,0.3644140290846878,0.21442828628457372,0.282435129740519,0.2884231536926148,-0.054177359566581124
APS20,0.0822284003421728,0.20145423438836613,-0.236633875106929,0.05763473053892216,0.24262189905902481,0.1504491017964072,0.21278870829769034,0.1817792985457656,0.04213002566295979,0.2162104362703165,0.2768391787852866,0.17728828058169377,0.19108212147134304,0.29533789563729684,0.38312660393498715,0.2443327630453379,0.21535500427715998,0.26593242087254065,0.358426005132592,0.47401625320787,0.5360350727117195,1.1587895637296834,0.34046193327630453,0.24636441402908468,0.18862275449101795,0.27245508982035926,0.037639007698887936
APS21,0.13259195893926431,0.1727972626176219,-0.11890504704875962,-0.0718562874251497,0.1727972626176219,0.19161676646706588,0.09409751924721985,0.2703165098374679,0.14798973481608213,0.22241231822070145,0.2763045337895637,0.24037639007698888,0.22583404619332764,0.2600513259195894,0.2523524379811805,0.2309666381522669,0.19931565440547477,0.22583404619332764,0.30025662959794697,0.3575705731394354,0.3644140290846878,0.34046193327630453,0.6775021385799829,0.19076133447390933,0.25149700598802394,0.2634730538922156,-0.019674935842600515
PP1,0.057028799543769604,0.12261191901910465,-0.00285143997718848,0.03792415169660679,0.24237239806102082,0.16167664670658682,0.1234673510122612,0.13287710293698318,0.11947533504419731,0.21271742229826063,0.22668947818648416,0.13686911890504705,0.19532363843741088,0.21899059024807527,0.200741374394069,0.15426290276589677,0.15996578272027373,0.1514114627887083,0.16680923866552608,0.28115198175078415,0.21442828628457372,0.24636441402908468,0.19076133447390933,0.6375819788993442,0.3193612774451098,0.3013972055888224,-0.05018534359851725
PP2,0.07884231536926148,0.14570858283433133,-0.016966067864271458,-0.0249500998003992,0.15469061876247506,0.218562874251497,0.10978043912175649,0.16367265469061876,0.08782435129740519,0.13572854291417166,0.26646706586826346,0.16766467065868262,0.16666666666666666,0.19161676646706588,0.21057884231536927,0.21457085828343314,0.20958083832335328,0.23053892215568864,0.17964071856287425,0.2345309381237525,0.282435129740519,0.18862275449101795,0.25149700598802394,0.3193612774451098,0.7025948103792415,0.2894211576846307,-0.033932135728542916
PP3,0.13872255489021956,0.05588822355289421,-0.04091816367265469,-0.012974051896207584,0.15469061876247506,0.10479041916167664,0.07385229540918163,0.13972055888223553,0.07584830339321358,0.21357285429141717,0.19461077844311378,0.1437125748502994,0.16067864271457086,0.23353293413173654,0.282435129740519,0.1906187624750499,0.19161676646706588,0.16467065868263472,0.31736526946107785,0.26447105788423153,0.2884231536926148,0.27245508982035926,0.2634730538922156,0.3013972055888224,0.2894211576846307,0.7025948103792415,0.007984031936127744
CSR1_bin,0.038209295694325636,0.009694895922440832,-0.0037068719703450244,0.08582834331337326,0.021670943826632448,-0.005988023952095809,0.01140575990875392,0.018249215854006275,-0.016538351867693184,0.008269175933846592,-0.013686911890504704,-0.013686911890504704,-0.01853435985172512,8.55431993156544e-4,-0.01568291987453664,0.0071285999429712005,-0.009409751924721984,-0.01454234388366125,-0.007698887938408896,-0.05246649558026804,-0.054177359566581124,0.037639007698887936,-0.019674935842600515,-0.05018534359851725,-0.033932135728542916,0.007984031936127744,0.15511833475905332
